"study_duration","finished","consent","abortion_att_binary","abortion_att_pre_1","abortion_att_pre_2","abortion_att_pre_3","abortion_certain","abortion_imp","vaccine_att_binary","vaccine_att_pre_1","vaccine_att_pre_2","vaccine_att_pre_3","vaccine_certain","vaccine_imp","uh_att_binary","uh_att_pre_1","uh_att_pre_2","uh_att_pre_3","uh_certain","uh_imp","firearm_att_binary","firearm_att_pre_1","firearm_att_pre_2","firearm_att_pre_3","firearm_certain","firearm_imp","abortion_init_resp","abortion_att_post_1","abortion_att_post_2","abortion_att_post_3","perc_ai_strength","perc_ai_bias","vaccine_init_resp","vaccine_att_post_1","vaccine_att_post_2","vaccine_att_post_3","uh_init_resp","uh_att_post_1","uh_att_post_2","uh_att_post_3","firearm_init_resp","firearm_att_post_1","firearm_att_post_2","firearm_att_post_3","perc_useful","perc_satisfaction","ai_disable","abortion_final_resp","vaccine_final_resp","uh_final_resp","firearm_final_resp","age","gender","education","race","partisanship","abortion_pro_1_clicked","vaccine_pro_1_clicked","unihealthcare_pro_1_clicked","gun_pro_1_clicked","abortion_pro_2_clicked","abortion_pro_3_clicked","abortion_pro_4_clicked","abortion_pro_5_clicked","abortion_con_2_clicked","abortion_con_1_clicked","abortion_con_3_clicked","abortion_con_4_clicked","abortion_con_5_clicked","vaccine_pro_2_clicked","vaccine_pro_3_clicked","vaccine_pro_4_clicked","vaccine_pro_5_clicked","vaccine_con_2_clicked","vaccine_con_3_clicked","vaccine_con_4_clicked","vaccine_con_5_clicked","unihealthcare_pro_5_clicked","unihealthcare_pro_2_clicked","unihealthcare_pro_3_clicked","unihealthcare_pro_4_clicked","unihealthcare_con_2_clicked","unihealthcare_con_3_clicked","unihealthcare_con_4_clicked","unihealthcare_con_5_clicked","gun_pro_2_clicked","gun_pro_3_clicked","gun_pro_4_clicked","gun_pro_5_clicked","gun_con_2_clicked","gun_con_3_clicked","gun_con_4_clicked","gun_con_5_clicked","vaccine_con_1_clicked","unihealthcare_con_1_clicked","gun_con_1_clicked","abortion_pro_First.Click","abortion_pro_Last.Click","abortion_anti_First.Click","abortion_anti_Last.Click","abortion_control_First.Click","abortion_control_Last.Click","vaccine_pro_First.Click","vaccine_pro_Last.Click","vaccine_con_First.Click","vaccine_con_Last.Click","vaccine_control_First.Click","vaccine_control_Last.Click","uh_pro_First.Click","uh_pro_Last.Click","uh_con_First.Click","uh_con_Last.Click","uh_control_First.Click","uh_control_Last.Click","firearm_pro_First.Click","firearm_pro_Last.Click","firearm_con_First.Click","firearm_con_Last.Click","firearm_control_First.Click","firearm_control_Last.Click","study_condition","abortion_att_pre","vaccine_att_pre","uh_att_pre","firearm_att_pre","abortion_att_post","vaccine_att_post","uh_att_post","firearm_att_post","treatment_condition","topic","abortion_pro_clicks","abortion_con_clicks","vaccine_pro_clicks","vaccine_con_clicks","uh_pro_clicks","uh_con_clicks","firearm_pro_clicks","firearm_con_clicks","total_clicks","ac_links","aic_links","attitude_strength","partisanship_strength","attitude_polarization","attitude_post","first_click","last_click"
1200,1,1,1,6,6,6,6,6,1,6,6,6,6,6,1,6,6,6,6,6,1,6,6,6,6,6,"",NA,NA,NA,6,1,"",NA,NA,NA,"I believe that everyone should have access to quality healthcare, which is why I support the implementation of a universal healthcare system in the United States.",6,6,6,"",NA,NA,NA,6,6,2,"","","I am a strong advocate for implementing a universal healthcare system in the U.S. because I believe healthcare is a fundamental human right. My findings show that such a system could save countless lives and billions of dollars in administrative costs. Furthermore, it would address economic inequality by eliminating medical bankruptcy. Although there are concerns about potential wait times, I believe a healthier society is a worthwhile trade-off.","",61,1,5,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.42,175.165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uh_pro",6,6,6,6,NA,NA,6,NA,"AC_AI_Summary","Universal Healthcare",0,0,0,0,0,1,0,0,1,0,1,6,3,0,6,3.42,175.165
1474,1,1,2,1,1,1,6,6,2,4,4,1,6,6,1,2,6,4,6,6,2,1,1,3,5,5,"",NA,NA,NA,6,1,"",NA,NA,NA,"Yeas we already pay taxes so this should be what they go towards.",3,5,6,"",NA,NA,NA,6,6,2,"","","I think that we pay taxes anyway, so why not provide healthcare, which will benefit our society? Let our tax dollars work for us the people. A healthier society is a happier society. We will all be better off. A happier society produces better results thus more workers and then more taxes which will benefit for the greater good of our country.","",49,2,5,"1",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.422,43.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"uh_pro",1,3,4,1.66666666666667,NA,NA,4.66666666666667,NA,"AC_AI_Summary","Universal Healthcare",0,0,0,0,1,2,0,0,3,1,2,6,2,0.666666666666667,4.66666666666667,13.422,43.557
695,1,1,1,3,1,1,6,6,1,6,6,6,6,6,1,6,6,6,6,6,1,6,6,6,6,6,"",NA,NA,NA,5,5,"",NA,NA,NA,"",NA,NA,NA,"Yes firearms should have the strictist regulations",6,6,6,5,5,2,"","","","I have watched coverage of too many gun violence experiences.  It is extremely heartbreaking, children killed in their classroom,  Lives shattered never to be mended,  Assault rifles need to be unavailable to private citizens and only available for military or police.  In my opinion the second amendment covers the right to bear arms to protect the nation from agression therefore the country has a military.  Less guns for private citizens would make a safer society",79,2,2,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.047,163.895,NA,NA,"firearm_anti",1.66666666666667,6,6,6,NA,NA,NA,6,"AIC_AI_Summary","Firearm Regulations",0,0,0,0,0,0,1,2,3,1,2,6,3,0,6,37.047,163.895
712,1,1,1,6,6,6,6,6,1,6,5,6,6,5,1,6,6,6,6,6,1,2,3,6,4,4,"",NA,NA,NA,NA,NA,"Yes, vaccine mandates should be allowed in the United States because we have to protect each others health that is how vaccinate works. It is something called herd immunity. Once you get below a certain threshold you lose it, and when that happens, chaos happens and people start getting sick. Alot of people. ",6,6,6,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","We have vulnerable communities to protect, the elderly, the immunocompromised, the newborns and infants. This would assume that people care about other people other than themselves however. The pandemic taught us that some people do not care about others. These vaccines have been around for decades and it is only now that suddenly everyone has a problem with it. The pandemic changed the way people thought of vaccines and it will have devastating effects. Misinformation is deadly. You can educate and mandate at the same time. It doesnt have to be one or the other. Diseases we had long since eradicated are coming back, that should be evidence enough that mandates are the answer.","","",40,2,5,"2",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.193,179.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vaccine_control",6,5.66666666666667,6,3.66666666666667,NA,6,NA,NA,"Control","Vaccine Mandates",0,0,1,2,0,0,0,0,3,1,2,5.5,3,0.333333333333333,6,6.193,179.933
1185,1,1,1,6,6,6,6,6,2,3,3,3,1,4,1,2,5,5,5,5,1,2,3,3,4,5,"",NA,NA,NA,6,1,"",NA,NA,NA,"",NA,NA,NA,"Yes, because so much violent crimes have been happening these days. The government needs to find a better solution to stop all these people killing innocent people with guns.",2,2,2,6,6,2,"","","","I believe the system we have now is good. As long as you have no records of being a violent offender you should have the right to buy a gun to defend yourself. its in the constitution that we have the right to bare arms so i dont think there is a need to change that. i would just honestly change the law about gun violence, if your gonna do kill Innocent people you should be killed by firing squad within 72 hours of capture. Its only fair to even the paying fields. So people know dont be killing Innocent people. ",31,1,3,"1",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.365,142.263,NA,NA,"firearm_anti",6,3,4,2.66666666666667,NA,NA,NA,2,"AIC_AI_Summary","Firearm Regulations",0,0,0,0,0,0,1,0,1,1,0,4.5,2,-0.666666666666667,2,127.365,142.263
1114,1,1,2,1,1,1,5,5,2,1,1,1,6,5,2,2,2,3,5,4,2,1,2,1,5,4,"",NA,NA,NA,5,5,"",NA,NA,NA,"",NA,NA,NA,"The US should not have stricter firearm regulations, because owning a firearm is a right under the 2nd amendment. ",1,2,1,4,3,1,"","","","I don't think the US should have stricter firearm regulation, because our 2nd Amendment right is already under attack. If you regulate guns, it makes it harder for regular Americans who aren't criminals and follow laws, to have a gun to protect themselves. This makes them more likely to become victims of criminals who don't follow laws and don't care what is regulated or not. It harms the public, and will make crime increase because then criminals become bolder, and know that people are less likely to have guns. It ends up being an attack on freedom and the rights of the public, and makes the country less safe. Its funny how its the one right that everyone seems to want to take away from you. ",52,2,4,"1",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.065,174.477,NA,NA,NA,NA,"firearm_pro",1,1,2.33333333333333,1.33333333333333,NA,NA,NA,1.33333333333333,"AIC_AI_Summary","Firearm Regulations",0,0,0,0,0,0,0,2,2,2,0,4.5,3,0,5.66666666666667,30.065,174.477
631,1,1,2,1,1,1,6,6,2,1,1,1,4,4,2,1,1,1,6,6,2,1,1,1,6,6,"No it should not be legal as it is murder",1,1,1,6,6,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,5,5,2,"Abortion is morally wrong as you ending the life of the unborn baby. It is not your body or your choice as it it's own separate body and there is not moral reason ever to kill it. I will never be on board with legal abortion as it is wrong and it is murder. ","","","",42,2,4,"1",7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1.488,87.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abortion_anti",1,1,1,1,1,NA,NA,NA,"AC_AI_Summary","Abortion",1,1,0,0,0,0,0,0,2,1,1,6,3,0,6,1.488,87.158
1381,1,1,2,2,2,2,4,4,1,4,4,4,3,4,1,3,5,5,4,4,1,3,5,5,4,4,"",NA,NA,NA,NA,NA,"I believe vaccine mandates should be allowed in the US, vaccines saves lives.",3,3,3,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","I think vaccine mandates should be allowed in the United States because vaccines save lives, help stop the spread of serious diseases, and protect people who can’t get vaccinated for health reasons. But they should be done in a fair way that also respects people’s privacy. There should be clear and honest rules for medical and religious exemptions, so no one is treated unfairly or discriminated against. If we have strong vaccine rules while still respecting individual rights, we can keep people safe and healthy without losing trust in the system.","","",29,1,6,"2",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.967,124.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vaccine_control",2,4,4.33333333333333,4.33333333333333,NA,3,NA,NA,"Control","Vaccine Mandates",0,0,1,3,0,0,0,0,4,1,3,3.5,2,-1,3,11.967,124.191
695,1,1,1,6,6,6,6,6,1,6,6,6,6,6,1,6,6,6,5,6,1,1,1,4,6,6,"Everyone should have the right to do what they want to there own body",6,6,6,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"Any human should have the right to do whatever they want to there body. I agree that killing a baby is bad but there are many reasons for abortion. First, baby may not be affordable. Second, person can be pregnant because of rape. Third, someone might find another way for abortion that's not in a hospital and can cause death. Fourth, for many health reasons. I will conclude with everyone has the right to do what they want to there own body.","","","",44,1,3,"4",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,52.672,146.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abortion_control",6,6,6,2,6,NA,NA,NA,"Control","Abortion",0,0,0,0,0,0,0,0,0,0,0,6,1,0,6,52.672,146.158
2054,1,1,2,3,3,2,3,3,1,4,4,5,4,5,1,4,4,5,5,4,1,6,5,4,5,5,"",NA,NA,NA,5,5,"Yes they should, some vulnerable groups are in more need compared to others.",4,5,6,"",NA,NA,NA,"",NA,NA,NA,3,4,1,"","I support  vaccines mandates for high risk settings such as hospitals and schools  because they protect vulnerable populations and reduce healthcare strains. However broad mandates raise ethical concerns where personal freedom matters alot. The key is balance. mandates with exemptions for medical reasons, paired with education to address hesitancy.","","",49,2,5,"1",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,4.298,170.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vaccine_pro",2.66666666666667,4.33333333333333,4.33333333333333,5,NA,5,NA,NA,"AC_AI_Summary","Vaccine Mandates",0,0,0,4,0,0,0,0,4,0,4,4.5,3,0.666666666666667,5,4.298,170.697
824,1,1,2,1,1,1,6,6,1,4,4,3,4,3,2,4,2,4,4,3,1,1,1,2,6,6,"",NA,NA,NA,5,2,"For contagious disease that can be contained through vaccines.",5,4,4,"",NA,NA,NA,"",NA,NA,NA,5,5,2,"","Based on historical evidence, vaccines have nearly stopped several deadly diseases. I think it is important to protect one another and have trust in medical experts who provide concrete data. It is also important that parents are not anti-vaccines just to have control over their children.  Sometimes it becomes less common sense, than standing for a cause.  Individuals should not have to be mandated, but when extremist can hurt the greater good, mandates become important.","","",55,2,5,"1",6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,90.945,164.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vaccine_anti",1,3.66666666666667,3.33333333333333,1.33333333333333,NA,4.33333333333333,NA,NA,"AIC_AI_Summary","Vaccine Mandates",0,0,1,1,0,0,0,0,2,1,1,3.5,2,0.666666666666667,4.33333333333333,90.945,164.867
705,1,1,1,5,5,5,4,4,2,5,4,4,4,4,1,6,6,6,5,5,1,1,2,1,4,5,"",NA,NA,NA,4,2,"I think children should have to be vaccinated against the basics to attend school. I think some vaccines shouldn’t be pushed on people. Covid vaccine for one. ",4,2,2,"",NA,NA,NA,"",NA,NA,NA,5,4,2,"","I think we can’t force people to get a vaccination they don’t want. I myself refused the Covid vaccine but I and my children have the basic vaccines by choice. Forcing it seems wrong no matter how you view vaccines. I don’t agree with mandatory vaccinations at all. ","","",43,2,4,"1",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1.713,171.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vaccine_anti",5,4.33333333333333,6,1.33333333333333,NA,2.66666666666667,NA,NA,"AC_AI_Summary","Vaccine Mandates",0,0,1,1,0,0,0,0,2,1,1,4,1,1.66666666666667,4.33333333333333,1.713,171.233
863,1,1,1,6,6,6,6,6,1,6,6,6,6,6,1,6,6,6,5,4,1,1,3,6,6,6,"",NA,NA,NA,6,1,"",NA,NA,NA,"",NA,NA,NA,"Yes I believe the US should have stricter regulation of guns so to keep guns out of the hands of those who wish to do harm to other humans.  ",1,1,6,6,6,2,"","","","I do believe in stricter gun laws yet I believe in the right to bear arms.  There is no reason for a citizen to own an assault weapon.  Those are only used for doing harm.  For home protection a handgun would suffice. There are too many deaths resulted from disagreements or acts of violence by mental health persons or accidents by children.  There should be a waiting period before buying a gun as well as required education on the use of a gun before a gun license can be awarded.  ",73,2,3,"1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"firearm_pro",6,6,6,3.33333333333333,NA,NA,NA,2.66666666666667,"AC_AI_Summary","Firearm Regulations",0,0,0,0,0,0,0,0,0,0,0,6,2,-0.666666666666667,2.66666666666667,0,0
1678,1,1,1,6,5,4,6,6,2,2,1,5,6,6,1,5,5,6,5,5,1,6,5,5,6,6,"",NA,NA,NA,6,6,"",NA,NA,NA,"Yes, I think it's a basic need for anyone leaving the country ",6,6,6,"",NA,NA,NA,5,6,2,"","","I think implementing a universal healthcare system in the US is a very good ideal. Firstly because it brings basic healthcare to all American, and it makes it easily Accessible to everything. I think Also the healthcare because quality, and it helps healthcare workers get more works ","",32,1,6,"6",7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.743,78.334,NA,NA,NA,NA,NA,NA,NA,NA,"uh_anti",5,2.66666666666667,5.33333333333333,5.33333333333333,NA,NA,6,NA,"AIC_AI_Summary","Universal Healthcare",0,0,0,0,3,4,0,0,7,3,4,5,3,0.666666666666667,6,23.743,78.334
979,1,1,1,6,6,6,6,6,1,6,6,6,6,6,1,6,6,6,6,6,1,6,6,6,6,6,"",NA,NA,NA,6,4,"I believe they should be mandated because there are catastrophic health consequences if we fail to do so.",6,6,6,"",NA,NA,NA,"",NA,NA,NA,6,6,2,"","I believe vaccine mandates should be allowed in the United States because vaccines are a valuable tool used to keep all Americans safe. We should think about the country as a whole and not individuals desires. A look at the COVID pandemic shows what can happen if all are not vaccinated. Our healthcare system cannot handle so much sickness. We need to do what we can to prevent mass illness, and vaccines are a great defense.","","",52,1,6,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,82.178,167.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vaccine_pro",6,6,6,6,NA,6,NA,NA,"AC_AI_Summary","Vaccine Mandates",0,0,1,1,0,0,0,0,2,1,1,6,3,0,6,82.178,167.455
2511,1,1,1,3,3,4,3,3,1,4,5,4,4,4,1,4,6,5,5,5,1,5,6,4,5,5,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"Yes. I believe stricter firearm regulations are needed to reduce gun violence and enhance public safety.",6,5,5,NA,NA,NA,"","","","The scale of gun violence in the U.S. is staggering, with over 823,000 deaths since 2001, and firearms are now among leading causes of death for children. Evidence shows stronger regulations, like universal background checks, licensing laws, and safety devices, significantly reduce deaths. These practical, proven measures could save thousands of lives without infringing on responsible ownership.",32,2,5,"1",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.076,40.54,"firearm_control",3.33333333333333,4.33333333333333,5,5,NA,NA,NA,5.33333333333333,"Control","Firearm Regulations",0,0,0,0,0,0,1,0,1,1,0,5,2,0.333333333333333,5.33333333333333,23.076,40.54
1716,1,1,2,2,2,1,5,4,2,2,2,1,5,4,2,2,5,2,1,2,2,1,1,3,4,5,"",NA,NA,NA,1,5,"",NA,NA,NA,"No, have you heard of ridiculous wait times for appointments, it will get worse with UHC.",2,4,1,"",NA,NA,NA,1,1,1,"","","UHC would be a disaster for USA. The wait times for elective surgeries would increase considerably like they are in Canada. No innovations will occur, as they do in the private sector. The cost to everyone will increase considerably, by some estimates 40 trillion. Bernie Sanders idea is very foolish and will not make anyone happier, or provide the healthcare he promises.","",70,1,5,"1",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.998,154.189,NA,NA,NA,NA,NA,NA,NA,NA,"uh_anti",1.66666666666667,1.66666666666667,3,1.66666666666667,NA,NA,2.33333333333333,NA,"AC_AI_Summary","Universal Healthcare",0,0,0,0,0,3,0,0,3,3,0,1.5,3,0.666666666666667,4.66666666666667,34.998,154.189
482,1,1,1,5,5,5,5,5,2,4,4,3,4,4,1,5,5,5,5,6,1,6,6,6,6,6,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"The us needs to have much stricter firearms regulations. Certain guns need to banned, longer waiting times and further background checks are necessary",5,5,6,NA,NA,NA,"","","","Guns kill people and we have way too many mass shootings in the us. Certain gun types should be banned and longer waiting periods are important. It is time to protect the communities and make it harder to get a gun and stricter rules about owning a gun ",56,2,5,"1",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.428,179.743,"firearm_control",5,3.66666666666667,5,6,NA,NA,NA,5.33333333333333,"Control","Firearm Regulations",0,0,0,0,0,0,9,7,16,9,7,6,2,-0.666666666666667,5.33333333333333,3.428,179.743
642,1,1,1,6,6,6,6,6,2,1,1,1,6,6,1,6,6,6,6,6,1,6,6,6,6,6,"",NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"Absolutely!  I personally think that the US should ban all guns including prohibiting hunters of hunting animals. We are a planet that is evolving and higher evolved planets do not have any guns nor do they kill any human or animals. They have no police so no guns are needed for police departments.",6,6,6,NA,NA,NA,"","","","Yes the US should have have a stricter gun law. It's amazing that this has not been implanted yet.  In fact, they should ban all guns including guns used for hunting animals. We are an evolving planet and we should never consider killing or eating animals.  There were many articles that I read in the previous section that detailed the higher percentage of Americans looking to get stricter gun laws but was is the government doing now? Not much.",52,2,5,"1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.105,109.07,"firearm_control",6,1,6,6,NA,NA,NA,6,"Control","Firearm Regulations",0,0,0,0,0,0,2,1,3,2,1,6,3,0,6,49.105,109.07
382,1,1,1,6,6,6,6,3,1,6,6,5,6,4,1,6,6,6,5,4,1,4,4,5,5,5,"",NA,NA,NA,NA,NA,"Vaccine mandates benefit everyone and keep sickness down, we don't need more of that in the US. ",6,6,6,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","Vaccine mandates are great for pretty much everyone. They work to keep sickness rates down and they do work, data shows that places with more vaccination rates have much lower rates of getting infected with that disease. I mean does anyone like getting sick, if not then there is no real reason to not mandate vaccines. ","","",22,1,3,"4",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.001,140.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vaccine_control",6,5.66666666666667,6,4.33333333333333,NA,6,NA,NA,"Control","Vaccine Mandates",0,0,3,0,0,0,0,0,3,3,0,5,3,0.333333333333333,6,11.001,140.223
1914,1,1,2,1,2,1,5,5,1,5,5,5,5,5,1,6,6,6,5,5,1,6,6,6,5,5,"",NA,NA,NA,5,2,"",NA,NA,NA,"Yes, the United States should implement a universal healthcare system to ensure everyone has access to affordable care.",4,6,6,"",NA,NA,NA,5,5,2,"","","I think a universal healthcare system should be introduced in the United States since it will guarantee affordable access to medical treatment to all people, alleviate economic tolls, and enhance general populace health. Other countries such as Canada and the UK have worked well with healthcare as a right rather than a privilege and this would be no different here by involving a combination of government sponsored funding and privately driven innovation. Nonetheless, there may be some setbacks such as the high upfront expenses and the possibility of taxation, although with prior consultation, the end-long got effect of involving a healthier population and economic sustainability would auger more than this.","",26,1,5,"2",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.623,175.629,NA,NA,NA,NA,NA,NA,NA,NA,"uh_anti",1.33333333333333,5,6,6,NA,NA,5.33333333333333,NA,"AIC_AI_Summary","Universal Healthcare",0,0,0,0,2,4,0,0,6,2,4,5,2,-0.666666666666667,5.33333333333333,11.623,175.629
957,1,1,1,5,4,4,4,4,1,6,5,4,5,6,1,6,5,6,5,5,1,6,6,4,6,5,"Yes, I think abortion should be legal",6,6,3,6,1,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,6,5,2,"My opinion is that, women should be allowed to make a decision between having an abortion or not. Various factors could be leading to one coming to such a decision. One of them includes sustainability; an individual may or may not be in a position to raise the child due to financial constraints. Perhaps giving birth could hinder the mom's well- being and therefore leaving abortion to be the safer option. There are many reasons as to why abortion should be pro-choie.","","","",51,2,5,"2",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.78,178.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"abortion_pro",4.33333333333333,5,5.66666666666667,5.33333333333333,5,NA,NA,NA,"AC_AI_Summary","Abortion",1,0,0,0,0,0,0,0,1,1,0,4,3,0.666666666666667,5,41.78,178.283
